id,name,type,typecode,lng,lat,pname,cityname,adname,address,biz_status,city,group,pair_id,search_type,search_typecode
B02190AC2N,东滩煤矿影剧院,体育休闲服务;影剧院;影剧院相关,080600,116.905226,35.435156,山东省,济宁市,邹城市,中心店镇温馨路,,济宁,control,1,住宿服务,080000
B0KAH7Y0VO,利客海洋世界,体育休闲服务;体育休闲服务场所;体育休闲服务场所,080000,116.647513,35.429628,山东省,济宁市,任城区,大禹西路48号,,济宁,control,1,住宿服务,080000
B0JDUCYIXE,太白湖森林动物乐园,体育休闲服务;体育休闲服务场所;体育休闲服务场所,080000,116.583465,35.326337,山东省,济宁市,微山县,荷花路与湖西堤交叉口南440米,,济宁,control,1,住宿服务,080000
B02190BG9M,兖州区体育馆,体育休闲服务;运动场馆;综合体育馆,080101,116.827282,35.566609,山东省,济宁市,兖州区,红花西街3号,,济宁,control,1,住宿服务,080000
B0H0P5DZ5U,红顶山星空营地,体育休闲服务;体育休闲服务场所;体育休闲服务场所,080000,117.408948,35.546477,山东省,济宁市,泗水县,[],,济宁,control,1,住宿服务,080000
B0FFFEAETJ,兖州体育中心,体育休闲服务;运动场馆;综合体育馆,080101,116.759368,35.551261,山东省,济宁市,兖州区,九州路与荆州路交汇处,,济宁,control,1,住宿服务,080000
B0L69SLVT9,绿鑫春东方乐园,体育休闲服务;休闲场所;游乐场,080501,116.884948,35.227248,山东省,济宁市,邹城市,兴北路,,济宁,control,1,住宿服务,080000
B0K1X78EYC,济宁儿童公园欢乐世界,体育休闲服务;休闲场所;游乐场,080501,116.617789,35.380072,山东省,济宁市,任城区,儿童公园内(东侧),,济宁,control,1,住宿服务,080000
B021905520,济宁影城(古槐路店),体育休闲服务;影剧院;电影院,080601,116.581401,35.405666,山东省,济宁市,任城区,古槐路100号,,济宁,control,1,住宿服务,080000
B0LAMH0TJK,山河LIVE SHOW,体育休闲服务;运动场馆;乒乓球馆|体育休闲服务;娱乐场所;酒吧,080112|080304,116.613953,35.402253,山东省,济宁市,任城区,英华南路17号1017文教创意产业园内,,济宁,control,1,住宿服务,080000
B02190XQ5A,新世纪电影城(游客服务中心店),体育休闲服务;影剧院;电影院,080601,116.997826,35.588922,山东省,济宁市,曲阜市,游客服务中心1层,,济宁,control,1,住宿服务,080000
B0FFFGTAVE,咪乐星KTV(秀水城店),体育休闲服务;娱乐场所;KTV,080302,116.587316,35.404371,山东省,济宁市,任城区,运河路21号,,济宁,control,1,住宿服务,080000
B02190AUJA,阿米果KTV(曲阜店),体育休闲服务;娱乐场所;KTV,080302,116.996646,35.573701,山东省,济宁市,曲阜市,浴沂路与弘道路交汇处公安局斜对面,,济宁,control,1,住宿服务,080000
B0J2Y1TDB2,三剑客潮玩街区(运河城商业摩尔店),体育休闲服务;娱乐场所;游戏厅,080305,116.589915,35.408152,山东省,济宁市,任城区,共青团路17号运河城商业摩尔F4-F5层,,济宁,control,1,住宿服务,080000
B0IAJUYM3W,万佳生态园酒店,体育休闲服务;体育休闲服务场所;体育休闲服务场所,080000,116.647901,35.020275,山东省,济宁市,鱼台县,古棠路与孝贤大道交叉口西南120米,,济宁,control,1,住宿服务,080000
B0G2V7KATA,蓝海影城(犁铧春秋·耕天下店),体育休闲服务;影剧院;电影院,080601,116.954215,35.587396,山东省,济宁市,曲阜市,犁铧春秋耕天下商铺四号楼F4,,济宁,control,1,住宿服务,080000
B0K3YCIA1W,忘忧江湖新民谣酒馆,体育休闲服务;娱乐场所;酒吧,080304,116.621187,35.393422,山东省,济宁市,任城区,津多里东里A001号商铺,,济宁,control,1,住宿服务,080000
B0L31OWT66,金平湖欢乐谷,体育休闲服务;休闲场所;游乐场,080501,116.369475,35.067975,山东省,济宁市,金乡县,胡淳线与开元大道交叉口西北160米,,济宁,control,1,住宿服务,080000
B0FFIMPSB4,锦绣庄园生态园,餐饮服务;中餐厅;中餐厅|体育休闲服务;体育休闲服务场所;体育休闲服务场所,050100|080000,116.480475,35.686681,山东省,济宁市,汶上县,曙光路1号金沙滩东凯尔凌电对过,,济宁,control,1,住宿服务,080000
B02190B9P6,星牌台球俱乐部(锦都商务店),体育休闲服务;运动场馆;台球厅,080113,116.596646,35.418672,山东省,济宁市,任城区,海关路25锦都商务F1层,,济宁,control,1,住宿服务,080000
B0KDXCV660,尼山鹿鸣,体育休闲服务;体育休闲服务场所;体育休闲服务场所,080000,117.242618,35.540273,山东省,济宁市,泗水县,圣水峪镇圣源大道和张丰路交界处东南角,,济宁,control,1,住宿服务,080000
B0GR9OSQRM,泗水体育馆,体育休闲服务;运动场馆;综合体育馆,080101,117.262556,35.672303,山东省,济宁市,泗水县,G327(泉通路),,济宁,control,1,住宿服务,080000
B0KG7HVHT6,胡同里酒馆,体育休闲服务;娱乐场所;酒吧,080304,116.821297,35.55535,山东省,济宁市,兖州区,建设东路与乔家街交叉口东南60米,,济宁,control,1,住宿服务,080000
B0IKCAKSLQ,济宁澜庭壹号养生服务有限公司,体育休闲服务;娱乐场所;娱乐场所,080300,116.623575,35.432725,山东省,济宁市,任城区,火炬路39号,,济宁,control,1,住宿服务,080000
B0IRSZB8GS,龙贵超市(金宇路店),体育休闲服务;娱乐场所;游戏厅|购物服务;便民商店/便利店;便民商店/便利店,080305|060200,116.603944,35.4315,山东省,济宁市,任城区,金宇路59号贵和购物广场B1,,济宁,control,1,住宿服务,080000
B0L3A7VLAI,民谣集烧烤酒馆(济宁东悦城店),体育休闲服务;娱乐场所;酒吧,080304,116.604275,35.407225,山东省,济宁市,任城区,阜桥街道太白东路45号东悦城文博城商务楼二楼2F-01号商铺,,济宁,control,1,住宿服务,080000
B0HBRA5P1G,向往的生活,体育休闲服务;体育休闲服务场所;体育休闲服务场所,080000,116.50043,35.461956,山东省,济宁市,任城区,南张镇军王村德韵种植专业合作社,,济宁,control,1,住宿服务,080000
B0FFI69DSP,彩虹湾乡野颂农场,体育休闲服务;休闲场所;游乐场,080501,117.088215,34.829939,山东省,济宁市,微山县,滨湖路与夏阳路交汇处西北角彩虹湾游乐园门面1-2号,,济宁,control,1,住宿服务,080000
B02190YKUF,唐宁国际影城(唐宁街乐MALL店),体育休闲服务;影剧院;电影院,080601,116.347076,35.397869,山东省,济宁市,嘉祥县,中心街13号唐宁街乐MALL4层,,济宁,control,1,住宿服务,080000
B02190AYFE,上河影城(运河城店),体育休闲服务;影剧院;电影院,080601,116.590925,35.408288,山东省,济宁市,任城区,共青团路17号运河城商业摩尔7层,,济宁,control,1,住宿服务,080000
B0I26AG3O5,尼山孔子湖露营基地,体育休闲服务;休闲场所;露营地,080504,117.224535,35.485251,山东省,济宁市,曲阜市,尼山孔子湖国家湿地公园内东侧,,济宁,control,1,住宿服务,080000
B0KRSRKSQF,网鱼电竞(济宁环城西路店),体育休闲服务;娱乐场所;网吧,080308,116.573564,35.417777,山东省,济宁市,任城区,金城街道环城西路3号龙贵超市2楼,,济宁,control,1,住宿服务,080000
B0FFHU47XE,龙泉生态园,体育休闲服务;休闲场所;采摘园,080503,117.004625,35.79401,山东省,济宁市,曲阜市,吴村镇龙尾庄村九仙天池北500米,,济宁,control,1,住宿服务,080000
B0FFLIJG6S,邹城体育中心体育场,体育休闲服务;运动场馆;综合体育馆,080101,117.013556,35.394724,山东省,济宁市,邹城市,邹城市体育中心体育馆,,济宁,control,1,住宿服务,080000
B0L1XLRHTD,小芭椰·丛林部落,体育休闲服务;休闲场所;休闲场所,080500,116.602303,35.408337,山东省,济宁市,任城区,阜桥街道太白路万达广场20号楼(万达嘉华酒店)东侧院内,,济宁,control,1,住宿服务,080000
B0KUAUABWU,硬核台球基地,体育休闲服务;运动场馆;台球厅,080113,116.62165,35.415088,山东省,济宁市,任城区,居然之家负一层(西北角入口),,济宁,control,1,住宿服务,080000
B0L1SCQGX9,腾源钓场,体育休闲服务;休闲场所;垂钓园,080502,116.629603,35.352952,山东省,济宁市,任城区,济宁大道9号,,济宁,control,1,住宿服务,080000
B0FFH5X4FS,苏宁影城(济宁太白中路店),体育休闲服务;影剧院;电影院,080601,116.591789,35.406431,山东省,济宁市,任城区,太白中路10号苏宁生活广场6楼,,济宁,control,1,住宿服务,080000
B0LGPHN6SB,苑庄垂钓园,体育休闲服务;休闲场所;垂钓园,080502,116.86714,35.529666,山东省,济宁市,曲阜市,巨兴北路3号,,济宁,control,1,住宿服务,080000
B0HBFZZ081,隆余垂钓园,体育休闲服务;休闲场所;垂钓园,080502,116.652572,35.350445,山东省,济宁市,任城区,接庄镇小郝转盘向南3公里向东转弯300米,,济宁,control,1,住宿服务,080000
B0IGX5O1DB,小疃垂钓园,体育休闲服务;休闲场所;垂钓园,080502,116.832902,35.45627,山东省,济宁市,兖州区,兴隆钓吧西侧120米,,济宁,control,1,住宿服务,080000
B0L67MT9ZU,济宁少康湖溪野户外营地,体育休闲服务;休闲场所;休闲场所,080500,116.585975,35.491225,山东省,济宁市,任城区,康湖湿地公园北门停车场向西300米,,济宁,control,1,住宿服务,080000
B0FFK3GC9Y,新百汇国际影城(成长湾店),体育休闲服务;影剧院;电影院,080601,116.794452,35.559216,山东省,济宁市,兖州区,建设中路116号新百汇成长湾6楼,,济宁,control,1,住宿服务,080000
B0K6ZC037H,乐达影城(济宁运河路银座店),体育休闲服务;影剧院;电影院,080601,116.589114,35.405936,山东省,济宁市,任城区,太白中路26号银座购物广场任城店F5层,,济宁,control,1,住宿服务,080000
B0KDZUQB50,清湖钓场,体育休闲服务;休闲场所;垂钓园,080502,116.850074,35.417836,山东省,济宁市,邹城市,永安路99号,,济宁,control,1,住宿服务,080000
B0HKCUBPBN,甜宝草莓采摘园中心,体育休闲服务;休闲场所;采摘园,080503,116.979826,35.448944,山东省,济宁市,邹城市,中心店镇,,济宁,control,1,住宿服务,080000
B0G2ZSFQJ5,泗河垂钓园,体育休闲服务;休闲场所;垂钓园,080502,116.824724,35.456465,山东省,济宁市,兖州区,[],,济宁,control,1,住宿服务,080000
B0JU59DEVD,网鱼电竞(济宁太白楼中路店),体育休闲服务;娱乐场所;网吧,080308,116.589865,35.406083,山东省,济宁市,任城区,太白中路30号银座商城院内东2楼,,济宁,control,1,住宿服务,080000
B0KU7Y09ZE,荷花鱼池垂钓园,体育休闲服务;休闲场所;垂钓园,080502,116.656442,35.347189,山东省,济宁市,任城区,高新区接庄街道蔡庄村,,济宁,control,1,住宿服务,080000
B02190ABR1,菲特游泳健身(洸河店),体育休闲服务;运动场馆;健身中心|购物服务;购物相关场所;购物相关场所,080111|060000,116.608135,35.419765,山东省,济宁市,任城区,洸河路2号洸河与琵琶山路交汇处东南,,济宁,control,1,住宿服务,080000
B0KARH8YDM,Supermiami Live Club(济宁店),体育休闲服务;娱乐场所;酒吧,080304,116.599847,35.408746,山东省,济宁市,任城区,阜桥街道太白东路14号太东大市场院内西侧01栋,,济宁,control,1,住宿服务,080000
B0LUNO9OTN,DT台球娱乐综合体,体育休闲服务;运动场馆;运动场所,080100,116.600832,35.440937,山东省,济宁市,任城区,李营街道翠都国际1期东门(左侧观光电梯3楼),,济宁,control,1,住宿服务,080000
B0KAFZICK7,南湖1号垂钓园,体育休闲服务;休闲场所;垂钓园,080502,116.842557,35.44404,山东省,济宁市,兖州区,小南湖村西,,济宁,control,1,住宿服务,080000
B0J6SR1PFI,火头湾采摘园,体育休闲服务;休闲场所;采摘园,080503,116.476799,35.429891,山东省,济宁市,任城区,319省道,,济宁,control,1,住宿服务,080000
B0HGCDI9SM,赵庙湖畔人家垂钓园,体育休闲服务;休闲场所;休闲场所,080500,116.977108,34.786532,山东省,济宁市,微山县,沿湖公路888号,,济宁,control,1,住宿服务,080000
B0L3RSONL0,东山电竞,体育休闲服务;娱乐场所;网吧,080308,116.593103,35.406629,山东省,济宁市,任城区,太白楼中路与兴隆桥北街交叉口东南120米,,济宁,control,1,住宿服务,080000
B0GRGDOZ91,祥城影院,体育休闲服务;影剧院;电影院,080601,116.385297,35.409641,山东省,济宁市,嘉祥县,为民服务中心北邻(曾子剧院东),,济宁,control,1,住宿服务,080000
B0LR6CGIL0,网鱼电竞(济宁太白商业广场店),体育休闲服务;娱乐场所;网吧,080308,116.574296,35.402133,山东省,济宁市,任城区,济阳街道济宁太白商业广场2层228号,,济宁,control,1,住宿服务,080000
B0LURZ43ZX,济宁川崎羽毛球运动中心,体育休闲服务;运动场馆;跆拳道场馆,080119,116.579022,35.442996,山东省,济宁市,任城区,古槐路与任城大道路口向西100米路北,,济宁,control,1,住宿服务,080000
B0LK9HAMGZ,金龙钓场,体育休闲服务;休闲场所;垂钓园,080502,117.267215,34.690858,山东省,济宁市,微山县,104国道,,济宁,control,1,住宿服务,080000
B0L0MC9PEQ,顺心垂钓园,体育休闲服务;休闲场所;垂钓园,080502,116.375885,35.11494,山东省,济宁市,金乡县,李池庄北窑坑,,济宁,control,1,住宿服务,080000
B0KAXRE6N2,梁山百川钓场,体育休闲服务;休闲场所;垂钓园,080502,116.074464,35.727492,山东省,济宁市,梁山县,拳铺镇东杨集,,济宁,control,1,住宿服务,080000
B0K667XV8N,A8 PARTY KTV,体育休闲服务;娱乐场所;KTV,080302,116.586404,35.425129,山东省,济宁市,任城区,常青路9-2号,,济宁,control,1,住宿服务,080000
B0KA5A4TFM,小巧熊桌球俱乐部,体育休闲服务;运动场馆;台球厅,080113,116.604082,35.407211,山东省,济宁市,任城区,阜桥街道太白楼东路东悦城一楼西侧,,济宁,control,1,住宿服务,080000
B0JBD5WW99,海阔天空,体育休闲服务;体育休闲服务场所;体育休闲服务场所,080000,116.565665,35.425982,山东省,济宁市,任城区,金城街道常青路52号,,济宁,control,1,住宿服务,080000
B0FFKXEDBF,菲特游泳健身(瑞马店),体育休闲服务;运动场馆;健身中心,080111,116.608518,35.449269,山东省,济宁市,任城区,李营街道瑞马大公馆售楼中心负一层,,济宁,control,1,住宿服务,080000
B0LRAD0QS5,江东华府游泳馆,体育休闲服务;运动场馆;游泳馆,080110,116.623575,35.455175,山东省,济宁市,任城区,江东华府地下一层电梯南侧房间负二整层,,济宁,control,1,住宿服务,080000
B0L3U1I9NL,星聚会KTV(龙贵购物金宇路店),体育休闲服务;娱乐场所;KTV,080302,116.604651,35.431665,山东省,济宁市,任城区,金宇路69号龙贵购物广场金宇路店F4层,,济宁,control,1,住宿服务,080000
B0LD2LIIQ6,风井垂钓园,体育休闲服务;体育休闲服务场所;体育休闲服务场所,080000,116.827026,35.438341,山东省,济宁市,兖州区,永安路99号,,济宁,control,1,住宿服务,080000
B0H12Z7A2I,中都温泉疗养院,体育休闲服务;度假疗养场所;疗养院,080402,116.497015,35.698209,山东省,济宁市,汶上县,南站街道新世纪大道1699号负一,,济宁,control,1,住宿服务,080000
B0JANLPBIJ,趣野露营垂钓中心,体育休闲服务;休闲场所;垂钓园,080502,116.675522,35.339363,山东省,济宁市,任城区,小荷花路前李庙村,,济宁,control,1,住宿服务,080000
B0FFF8XP6J,济宁高新区体育馆,体育休闲服务;运动场馆;综合体育馆,080101,116.695844,35.421222,山东省,济宁市,任城区,崇文大道,,济宁,control,1,住宿服务,080000
B0FFF5LKIU,好声音KTV(大成路店),体育休闲服务;娱乐场所;KTV,080302,116.989056,35.587699,山东省,济宁市,曲阜市,大成路1号(贵宾楼北邻),,济宁,control,1,住宿服务,080000
B0FFMHLR2G,绿鑫春滑雪场(暂停营业),体育休闲服务;运动场馆;滑雪场,080106,116.891923,35.228626,山东省,济宁市,邹城市,石墙镇羊绪村村西500米,,济宁,control,1,住宿服务,080000
B0J0GDACWU,尼山滑雪场(暂停营业),体育休闲服务;运动场馆;滑雪场,080106,117.21061,35.503747,山东省,济宁市,曲阜市,尼山耕读书院东188米,,济宁,control,1,住宿服务,080000
B0FFF438H4,峄山风景区滑雪场(暂停营业),体育休闲服务;运动场馆;滑雪场,080106,117.028731,35.301658,山东省,济宁市,邹城市,峄山镇纪前村临菏路东100米,,济宁,control,1,住宿服务,080000
B0IK0SQDRL,25H文化创意产业园,体育休闲服务;娱乐场所;娱乐场所,080300,116.607317,35.396819,山东省,济宁市,任城区,三里营路5号,,济宁,control,1,住宿服务,080000
B0J35ZW683,自由王垂钓园,体育休闲服务;休闲场所;垂钓园,080502,116.637968,35.484789,山东省,济宁市,任城区,贾庄小学南800米,,济宁,control,1,住宿服务,080000
B0LU65JJX4,十月电竞(高新区店),体育休闲服务;娱乐场所;网吧,080308,116.648148,35.429502,山东省,济宁市,任城区,杨柳国际新城,,济宁,control,1,住宿服务,080000
B0JG6LOA4H,紫金体育,体育休闲服务;运动场馆;综合体育馆|购物服务;体育用品店;体育用品店,080101|060900,116.629453,35.437208,山东省,济宁市,任城区,高新区机电二路东首,,济宁,control,1,住宿服务,080000
B0LGT7X9NL,嘉一羽毛球馆,体育休闲服务;运动场馆;羽毛球场,080118,116.615516,35.431193,山东省,济宁市,任城区,金宇路39号裕林大厦院内,,济宁,control,1,住宿服务,080000
B0FFLDT1FF,太平洋影城(济宁中德店),体育休闲服务;影剧院;电影院,080601,116.611762,35.441842,山东省,济宁市,任城区,李营街道琵琶山路与任城大道交汇处东北角中德广场C座附属第一第二层,,济宁,control,1,住宿服务,080000
B0FFLLBIIQ,悦邻国际影城(悦邻中心店),体育休闲服务;影剧院;电影院,080601,117.022806,35.411051,山东省,济宁市,邹城市,悦邻中心,,济宁,control,1,住宿服务,080000
B0K0N195XJ,BINGO(济宁店),体育休闲服务;娱乐场所;酒吧,080304,116.593875,35.406725,山东省,济宁市,任城区,万佳广场北门,,济宁,control,1,住宿服务,080000
B0HGV6LQZB,刘前村农家院,体育休闲服务;休闲场所;休闲场所,080500,116.54353,35.433017,山东省,济宁市,任城区,新味食品厂西南侧210米,,济宁,control,1,住宿服务,080000
B0FFHO4CAK,乐丰国际影城,体育休闲服务;影剧院;电影院,080601,116.971556,35.40815,山东省,济宁市,邹城市,九利荣时代广场西门旁,,济宁,control,1,住宿服务,080000
B0G23SCXL8,保利巨幕激光影城(万德广场店),体育休闲服务;影剧院;电影院,080601,116.972571,35.404707,山东省,济宁市,邹城市,太平西路1689号万德广场F4层,,济宁,control,1,住宿服务,080000
B0FFHF6OMC,乌托邦电竞馆冠亚上城店,体育休闲服务;娱乐场所;网吧,080308,116.338273,35.40385,山东省,济宁市,嘉祥县,建设北路四中路口华联超市北88米路东冠亚H区105号,,济宁,control,1,住宿服务,080000
B0FFGHGSUQ,梁山时光国际电影城,体育休闲服务;影剧院;电影院,080601,116.093823,35.803467,山东省,济宁市,梁山县,人民中路13号水泊商场4层,,济宁,control,1,住宿服务,080000
B0KAZCL0G6,钓鱼台农家乐,体育休闲服务;休闲场所;休闲场所,080500,117.124825,35.40694,山东省,济宁市,邹城市,大束镇钓鱼台村河边194号,,济宁,control,1,住宿服务,080000
B0FFHN17AB,维菲斯中都影城,体育休闲服务;影剧院;电影院,080601,116.493856,35.708012,山东省,济宁市,汶上县,中都街道中都大街与市政路交叉口中都影视城4楼,,济宁,control,1,住宿服务,080000
B0HDNADGH8,北刘岗垂钓园,体育休闲服务;休闲场所;垂钓园,080502,116.82615,35.528572,山东省,济宁市,兖州区,泗河观光大道与金石路交叉口,,济宁,control,1,住宿服务,080000
B0GD5A1VQH,济宁嬉象谷水世界,体育休闲服务;休闲场所;水上活动中心,080505,116.660774,35.312755,山东省,济宁市,任城区,嬉象谷(西南角),,济宁,control,1,住宿服务,080000
B0LAPLLVHF,开源小院,体育休闲服务;休闲场所;休闲场所,080500,116.673684,35.387589,山东省,济宁市,任城区,接庄街道十里营村济邹路北源根石化南门向东约200米,,济宁,control,1,住宿服务,080000
B0FFF5CYXK,动感地带商务(K歌),体育休闲服务;娱乐场所;KTV,080302,116.999962,35.591975,山东省,济宁市,曲阜市,富良商城,,济宁,control,1,住宿服务,080000
B0M6CZUBNW,未来电竞(梁山爱琴海店),体育休闲服务;娱乐场所;网吧,080308,116.132006,35.774841,山东省,济宁市,梁山县,水泊街道运河府B1-1-301,,济宁,control,1,住宿服务,080000
B0FFL9N0DM,咪乐星(万达广场店),体育休闲服务;娱乐场所;KTV,080302,116.603545,35.408128,山东省,济宁市,任城区,太白楼东路55号万达广场(任城太白路店)3F层,,济宁,control,1,住宿服务,080000
B0JAOAOER6,KK台球棋牌俱乐部(津多里中里店),体育休闲服务;体育休闲服务场所;体育休闲服务场所,080000,116.618026,35.39488,山东省,济宁市,任城区,[],,济宁,control,1,住宿服务,080000
B0FFK8UKDN,太白湖旅游景区欢乐谷游乐园,体育休闲服务;体育休闲服务场所;体育休闲服务场所,080000,116.583943,35.325048,山东省,济宁市,微山县,太白湖景区停车场南部区域,,济宁,control,1,住宿服务,080000
B0HR4RYXI2,华锦大地影城(悦锦汇店),体育休闲服务;影剧院;电影院,080601,116.081493,35.78,山东省,济宁市,梁山县,水泊南路102号,,济宁,control,1,住宿服务,080000
B0FFHK6N6Q,大地沐歌量贩式KTV,体育休闲服务;娱乐场所;KTV,080302,116.994315,35.590009,山东省,济宁市,曲阜市,东门大街科技城负一层(菲莲酒吧北20米),,济宁,control,1,住宿服务,080000
B0LD7C018W,元游泳健身,体育休闲服务;运动场馆;健身中心,080111,116.628187,35.403055,山东省,济宁市,任城区,济宁樱花彩印包装有限公司西北门旁,,济宁,control,1,住宿服务,080000
B0H1YDWOKG,南湖鱼塘垂钓园,体育休闲服务;休闲场所;垂钓园,080502,116.834885,35.451906,山东省,济宁市,兖州区,大南湖村委正西830米,,济宁,control,1,住宿服务,080000
B0FFFGTKH9,济宁青少年乒乓球训练基地,体育休闲服务;运动场馆;乒乓球馆,080112,116.609788,35.402751,山东省,济宁市,任城区,水产路1号4层,,济宁,control,1,住宿服务,080000
B0FFI7VVP9,中影太悦影城,体育休闲服务;影剧院;电影院,080601,116.573896,35.401519,山东省,济宁市,任城区,-济阳街道太白商业广场(沃尔玛)一层南区,,济宁,control,1,住宿服务,080000
B02190BFH8,运河音乐厅,体育休闲服务;影剧院;音乐厅,080602,116.587442,35.407147,山东省,济宁市,任城区,太白中路21号,,济宁,control,1,住宿服务,080000
B0LGSHRE8W,蒋集·微湖里钓场,体育休闲服务;休闲场所;垂钓园,080502,117.219813,34.727096,山东省,济宁市,微山县,环湖路59KM处,,济宁,control,1,住宿服务,080000
B0KBRCROSB,嘉美影城(建设路店),体育休闲服务;影剧院;电影院,080601,116.596576,35.425301,山东省,济宁市,任城区,仙营街道建设北路110号万达广场购物中心3层,,济宁,control,1,住宿服务,080000
B0HUT700IX,济宁星轶STARX影城(吾悦广场旗舰店),体育休闲服务;影剧院;电影院,080601,116.600571,35.366146,山东省,济宁市,任城区,运河路118号吾悦广场(运河路店)F5层,,济宁,control,1,住宿服务,080000
B0FFFZCPIG,咪乐星长安KTV旗舰店(长安店),体育休闲服务;娱乐场所;KTV,080302,116.565599,35.424111,山东省,济宁市,任城区,鸿顺花园(东门)附近,,济宁,control,1,住宿服务,080000
B0KRX5XHB5,1001 PARTY KTV,体育休闲服务;娱乐场所;KTV,080302,116.62305,35.413294,山东省,济宁市,任城区,济宁市任城区火炬路173号,,济宁,control,1,住宿服务,080000
B0FFHVKKBA,博客网吧,体育休闲服务;娱乐场所;网吧,080308,116.655805,35.559096,山东省,济宁市,兖州区,颜店镇南阁村43号,,济宁,control,1,住宿服务,080000
B0FFJ9BIP1,凤凰怡康护理院,体育休闲服务;度假疗养场所;疗养院,080402,116.567963,35.389625,山东省,济宁市,任城区,济安桥南路与文体南路交汇处(任城文体中心对过),,济宁,control,1,住宿服务,080000
B0HAPSSW2J,嘉祥县鸿运垂钓园,体育休闲服务;休闲场所;垂钓园,080502,116.337826,35.548712,山东省,济宁市,嘉祥县,马村镇新李楼村村西,,济宁,control,1,住宿服务,080000
B02190B1D2,新世纪电影城(百货大楼店),体育休闲服务;影剧院;电影院,080601,116.970412,35.404974,山东省,济宁市,邹城市,太平西路1305号百货大楼北店4层,,济宁,control,1,住宿服务,080000
B0JUULLTYJ,东直门不夜城,体育休闲服务;体育休闲服务场所;体育休闲服务场所,080000,116.541975,35.422825,山东省,济宁市,任城区,南张街道凤凰台植物公园绣球花园(西外环路北)第一间,,济宁,control,1,住宿服务,080000
B0FFIRV7CH,中影星美影城(中盛购物店),体育休闲服务;影剧院;电影院,080601,116.981923,35.58922,山东省,济宁市,曲阜市,中盛购物广场4层,,济宁,control,1,住宿服务,080000
B0HB2DVMIE,引领网咖(康驿旗舰店),体育休闲服务;娱乐场所;网吧,080308,116.520597,35.568061,山东省,济宁市,汶上县,G105(京澳线),,济宁,control,1,住宿服务,080000
B02190X50F,曲阜石门山乡村体育俱乐部,体育休闲服务;高尔夫相关;高尔夫球场,080201,117.104824,35.773462,山东省,济宁市,曲阜市,石门山金牛高尔夫俱乐部,,济宁,control,1,住宿服务,080000
B0KA97PJR0,超平养殖垂钓中心,体育休闲服务;休闲场所;垂钓园,080502,116.825285,35.464096,山东省,济宁市,兖州区,泗河东观光路道沟村,,济宁,control,1,住宿服务,080000
B0J3KLHFMK,十月电竞(运河城商业摩尔店),体育休闲服务;娱乐场所;网吧,080308,116.589526,35.408187,山东省,济宁市,任城区,运河城西门二楼,,济宁,control,1,住宿服务,080000
B0FFF0C13E,新世纪影城(九州商厦店),体育休闲服务;影剧院;电影院,080601,116.838484,35.554926,山东省,济宁市,兖州区,建设东路南侧九州商厦5层,,济宁,control,1,住宿服务,080000
B0I6PUDCYE,京杭影城(济州上城店),体育休闲服务;影剧院;电影院,080601,116.619926,35.395887,山东省,济宁市,任城区,观音阁街道济邹路与火炬路交汇处济州上城5层,,济宁,control,1,住宿服务,080000
B0M65HIXLC,摩非电竞(锦绣店),体育休闲服务;娱乐场所;网吧,080308,116.775469,35.554796,山东省,济宁市,兖州区,建设中路15号,,济宁,control,1,住宿服务,080000
B0KAHLW25M,麒麟觅境·济宁童话雪乡,体育休闲服务;度假疗养场所;度假村,080401,116.339526,35.359989,山东省,济宁市,嘉祥县,建设南路263号,,济宁,control,1,住宿服务,080000
B0J10S23RB,羽丰羽毛球馆,体育休闲服务;运动场馆;羽毛球场,080118,116.575992,35.388363,山东省,济宁市,任城区,南苑街道车站西路83号,,济宁,control,1,住宿服务,080000
B0LAVKV00C,梁山黄河生态园,体育休闲服务;休闲场所;休闲场所|风景名胜;风景名胜;风景名胜,080500|110200,115.883285,35.866933,山东省,济宁市,梁山县,[],,济宁,control,1,住宿服务,080000
B0IDRZ7F47,颖禾垂钓园,体育休闲服务;休闲场所;垂钓园,080502,116.478434,35.400846,山东省,济宁市,任城区,太白西路桥西村村南,,济宁,control,1,住宿服务,080000
B0LAVKV00C,梁山黄河生态园,体育休闲服务;休闲场所;休闲场所|风景名胜;风景名胜;风景名胜,080500|110200,115.883285,35.866933,山东省,济宁市,梁山县,[],,济宁,control,1,住宿服务,080000
B0IDRZ7F47,颖禾垂钓园,体育休闲服务;休闲场所;垂钓园,080502,116.478434,35.400846,山东省,济宁市,任城区,太白西路桥西村村南,,济宁,control,1,住宿服务,080000
B0JU1AU1UM,A8 PARTY KTV(新宇大厦店),体育休闲服务;娱乐场所;KTV,080302,116.825711,35.556037,山东省,济宁市,兖州区,建设东路197号,,济宁,control,1,住宿服务,080000
B0H0XS5TF4,会飞的哈林(龙贵店),体育休闲服务;娱乐场所;娱乐场所,080300,116.604573,35.431545,山东省,济宁市,任城区,金宇路贵和购物广场三楼会飞的哈林(最东侧),,济宁,control,1,住宿服务,080000
B0M6UHOTF3,彭庄村钓友驿站,体育休闲服务;体育休闲服务场所;体育休闲服务场所,080000,116.717209,35.105303,山东省,济宁市,微山县,招财路,,济宁,control,1,住宿服务,080000
B0FFMB5MPG,利民医养,体育休闲服务;度假疗养场所;疗养院,080402,117.041648,35.415567,山东省,济宁市,邹城市,崇义路5366号(新人民医院路南),,济宁,control,1,住宿服务,080000
